uri,name,labels
http://www.wikidata.org/entity/Q4015214,Vittoria Crispo,Person|Actor
http://www.wikidata.org/entity/Q51495,William Wyler,Person|Director
http://www.wikidata.org/entity/Q11637,Judy Garland,Person|Actor
http://www.wikidata.org/entity/Q232109,Mary Astor,Person|Actor
http://www.wikidata.org/entity/Q241273,Margaret O'Brien,Person|Actor
http://www.wikidata.org/entity/Q259536,June Lockhart,Person|Actor
http://www.wikidata.org/entity/Q326723,Leon Ames,Person|Actor
http://www.wikidata.org/entity/Q445018,Marjorie Main,Person|Actor
http://www.wikidata.org/entity/Q469693,Lucille Bremer,Person|Actor
http://www.wikidata.org/entity/Q552848,Tom Drake,Person|Actor
http://www.wikidata.org/entity/Q744955,Harry Davenport,Person|Actor
http://www.wikidata.org/entity/Q1072969,Chill Wills,Person|Actor
http://www.wikidata.org/entity/Q1334264,Hugh Marlowe,Person|Actor
http://www.wikidata.org/entity/Q3016561,Darryl Hickman,Person|Actor
http://www.wikidata.org/entity/Q3036004,Donald Curtis,Person|Actor
http://www.wikidata.org/entity/Q3435051,Robert Emmett O'Connor,Person|Actor
http://www.wikidata.org/entity/Q4883660,Belle Mitchell,Person|Actor
http://www.wikidata.org/entity/Q11832768,Joan Carroll,Person|Actor
http://www.wikidata.org/entity/Q200514,Frank Morgan,Person|Actor
http://www.wikidata.org/entity/Q235639,Billie Burke,Person|Actor
http://www.wikidata.org/entity/Q240886,Ray Bolger,Person|Actor
http://www.wikidata.org/entity/Q257756,Margaret Hamilton,Person|Actor
http://www.wikidata.org/entity/Q325695,Clara Blandick,Person|Actor
http://www.wikidata.org/entity/Q524408,Lois January,Person|Actor
http://www.wikidata.org/entity/Q827411,Bert Lahr,Person|Actor
http://www.wikidata.org/entity/Q863063,Billy Curtis,Person|Actor
http://www.wikidata.org/entity/Q920018,Charley Grapewin,Person|Actor
http://www.wikidata.org/entity/Q927057,Jack Haley,Person|Actor
http://www.wikidata.org/entity/Q958000,Meinhardt Raabe,Person|Actor
http://www.wikidata.org/entity/Q3177488,Jerry Maren,Person|Actor
http://www.wikidata.org/entity/Q3897558,Pat Walshe,Person|Actor
http://www.wikidata.org/entity/Q6759802,Margaret Pellegrini,Person|Actor
http://www.wikidata.org/entity/Q7360827,Rolfe Sedan,Person|Actor
http://www.wikidata.org/entity/Q7704028,Terry,Person|Actor
http://www.wikidata.org/entity/Q51133,King Vidor,Person|Director
http://www.wikidata.org/entity/Q62503,Victor Fleming,Person|Director
http://www.wikidata.org/entity/Q95111,Norman Taurog,Person|Director
http://www.wikidata.org/entity/Q103788,Mervyn LeRoy,Person|Director
http://www.wikidata.org/entity/Q182580,Shirley Temple,Person|Actor
http://www.wikidata.org/entity/Q477361,Ian Hunter,Person|Actor
http://www.wikidata.org/entity/Q711731,Arthur Treacher,Person|Actor
http://www.wikidata.org/entity/Q1237389,Miles Mander,Person|Actor
http://www.wikidata.org/entity/Q1490055,Marcia Mae Jones,Person|Actor
http://www.wikidata.org/entity/Q2065508,Beryl Mercer,Person|Actor
http://www.wikidata.org/entity/Q269796,Walter Lang,Person|Director
http://www.wikidata.org/entity/Q78505,Peter Lorre,Person|Actor
http://www.wikidata.org/entity/Q162621,Walter Huston,Person|Actor
http://www.wikidata.org/entity/Q242460,Gladys George,Person|Actor
http://www.wikidata.org/entity/Q577621,Barton MacLane,Person|Actor
http://www.wikidata.org/entity/Q656507,Sydney Greenstreet,Person|Actor
http://www.wikidata.org/entity/Q957063,Charles Drake,Person|Actor
http://www.wikidata.org/entity/Q1330714,Elisha Cook Jr.,Person|Actor
http://www.wikidata.org/entity/Q1754382,Creighton Hale,Person|Actor
http://www.wikidata.org/entity/Q3053163,Emory Parnell,Person|Actor
http://www.wikidata.org/entity/Q3157279,Jack Mower,Person|Actor
http://www.wikidata.org/entity/Q3177416,Jerome Cowan,Person|Actor
http://www.wikidata.org/entity/Q6237453,John Hamilton,Person|Actor
http://www.wikidata.org/entity/Q51575,John Huston,Person|Director|Actor
http://www.wikidata.org/entity/Q95068,Olivia de Havilland,Person|Actor
http://www.wikidata.org/entity/Q113566,Barbara O'Neil,Person|Actor
http://www.wikidata.org/entity/Q129429,Vivien Leigh,Person|Actor
http://www.wikidata.org/entity/Q156178,Leslie Howard,Person|Actor
http://www.wikidata.org/entity/Q228904,Hattie McDaniel,Person|Actor
http://www.wikidata.org/entity/Q230159,Jane Darwell,Person|Actor
http://www.wikidata.org/entity/Q231704,Ann Rutherford,Person|Actor
http://www.wikidata.org/entity/Q253328,Evelyn Keyes,Person|Actor
http://www.wikidata.org/entity/Q259964,Ona Munson,Person|Actor
http://www.wikidata.org/entity/Q267685,Butterfly McQueen,Person|Actor
http://www.wikidata.org/entity/Q287688,Mary Anderson,Person|Actor
http://www.wikidata.org/entity/Q317026,Thomas Mitchell,Person|Actor
http://www.wikidata.org/entity/Q342537,George Reeves,Person|Actor
http://www.wikidata.org/entity/Q363809,Carroll Nye,Person|Actor
http://www.wikidata.org/entity/Q437429,Cammie King,Person|Actor
http://www.wikidata.org/entity/Q437443,Alicia Rhett,Person|Actor
http://www.wikidata.org/entity/Q459786,Frank Faylen,Person|Actor
http://www.wikidata.org/entity/Q469123,Laura Hope Crews,Person|Actor
http://www.wikidata.org/entity/Q563665,Yakima Canutt,Person|Actor
http://www.wikidata.org/entity/Q656804,Fred Crane,Person|Actor
http://www.wikidata.org/entity/Q912559,John Wray,Person|Actor
http://www.wikidata.org/entity/Q951224,Howard Hickman,Person|Actor
http://www.wikidata.org/entity/Q957673,Isabel Jewell,Person|Actor
http://www.wikidata.org/entity/Q967922,J. M. Kerrigan,Person|Actor
http://www.wikidata.org/entity/Q1367933,Victor Jory,Person|Actor
http://www.wikidata.org/entity/Q1375849,Tom Tyler,Person|Actor
http://www.wikidata.org/entity/Q1397384,Rand Brooks,Person|Actor
http://www.wikidata.org/entity/Q1677441,Mickey Kuhn,Person|Actor
http://www.wikidata.org/entity/Q1751027,Eddie Anderson,Person|Actor
http://www.wikidata.org/entity/Q1767677,Leona Roberts,Person|Actor
http://www.wikidata.org/entity/Q1968576,Olin Howland,Person|Actor
http://www.wikidata.org/entity/Q2412911,Trevor Bardette,Person|Actor
http://www.wikidata.org/entity/Q3013243,Dan White,Person|Actor
http://www.wikidata.org/entity/Q3057212,Ernest Whitman,Person|Actor
http://www.wikidata.org/entity/Q3101763,George Meeker,Person|Actor
http://www.wikidata.org/entity/Q3140441,Horace B. Carpenter,Person|Actor
http://www.wikidata.org/entity/Q3236787,Lester Dorr,Person|Actor
http://www.wikidata.org/entity/Q3293960,Marjorie Reynolds,Person|Actor
http://www.wikidata.org/entity/Q3357030,Oscar Polk,Person|Actor
http://www.wikidata.org/entity/Q3371485,Paul Hurst,Person|Actor
http://www.wikidata.org/entity/Q3435044,Robert Elliott,Person|Actor
http://www.wikidata.org/entity/Q3442320,Roscoe Ates,Person|Actor
http://www.wikidata.org/entity/Q3568410,William Bakewell,Person|Actor
http://www.wikidata.org/entity/Q4261959,Eric Linden,Person|Actor
http://www.wikidata.org/entity/Q5321717,E. Alyn Warren,Person|Actor
http://www.wikidata.org/entity/Q5416982,Everett Brown,Person|Actor
http://www.wikidata.org/entity/Q5485887,"Frank Coghlan, Jr.",Person|Actor
http://www.wikidata.org/entity/Q5540128,George Hackathorne,Person|Actor
http://www.wikidata.org/entity/Q6687485,Louis Jean Heydt,Person|Actor
http://www.wikidata.org/entity/Q8462262,Yola d'Avril,Person|Actor
http://www.wikidata.org/entity/Q20082209,Emmett King,Person|Actor
http://www.wikidata.org/entity/Q20684633,Louise Carter,Person|Actor
http://www.wikidata.org/entity/Q20738374,Guy Wilkerson,Person|Actor
http://www.wikidata.org/entity/Q20819281,Zack Williams,Person|Actor
http://www.wikidata.org/entity/Q58801,Conrad Veidt,Person|Actor
http://www.wikidata.org/entity/Q66479,Curt Bois,Person|Actor
http://www.wikidata.org/entity/Q70692,Paul Panzer,Person|Actor
http://www.wikidata.org/entity/Q85474,Ilka Grüning,Person|Actor
http://www.wikidata.org/entity/Q86348,Ludwig Stössel,Person|Actor
http://www.wikidata.org/entity/Q88143,Hans Heinrich von Twardowski,Person|Actor
http://www.wikidata.org/entity/Q93467,Paul Henreid,Person|Actor
http://www.wikidata.org/entity/Q95486,Trude Berliner,Person|Actor
http://www.wikidata.org/entity/Q108479,Wolfgang Zilzer,Person|Actor
http://www.wikidata.org/entity/Q214767,Louis V. Arco,Person|Actor
http://www.wikidata.org/entity/Q271419,Joy Page,Person|Actor
http://www.wikidata.org/entity/Q318734,Claude Rains,Person|Actor
http://www.wikidata.org/entity/Q456390,Madeleine LeBeau,Person|Actor
http://www.wikidata.org/entity/Q524325,Norma Varden,Person|Actor
http://www.wikidata.org/entity/Q743056,Helmut Dantine,Person|Actor
http://www.wikidata.org/entity/Q908998,Dooley Wilson,Person|Actor
http://www.wikidata.org/entity/Q953504,Dan Seymour,Person|Actor
http://www.wikidata.org/entity/Q955183,S. Z. Sakall,Person|Actor
http://www.wikidata.org/entity/Q1364339,John Qualen,Person|Actor
http://www.wikidata.org/entity/Q1383202,Leo White,Person|Actor
http://www.wikidata.org/entity/Q1707761,George J. Lewis,Person|Actor
http://www.wikidata.org/entity/Q1819392,Leonid Kinskey,Person|Actor
http://www.wikidata.org/entity/Q3101520,George Dee,Person|Actor
http://www.wikidata.org/entity/Q3103406,Georges Renavent,Person|Actor
http://www.wikidata.org/entity/Q3116367,Gregory Gaye,Person|Actor
http://www.wikidata.org/entity/Q3161563,Jamiel Hasson,Person|Actor
http://www.wikidata.org/entity/Q4864570,Barry Norton,Person|Actor
http://www.wikidata.org/entity/Q5365444,Ellinor Vanderveer,Person|Actor
http://www.wikidata.org/entity/Q5488234,Frank Mazzola,Person|Actor
http://www.wikidata.org/entity/Q5563216,Gino Corrado,Person|Actor
http://www.wikidata.org/entity/Q6170516,Jean De Briac,Person|Actor
http://www.wikidata.org/entity/Q6524510,Leon Belasco,Person|Actor
http://www.wikidata.org/entity/Q11957805,Richard Ryen,Person|Actor
http://www.wikidata.org/entity/Q15069875,Adrienne D'Ambricourt,Person|Actor
http://www.wikidata.org/entity/Q20972698,Oliver Blake,Person|Actor
http://www.wikidata.org/entity/Q43024948,Louis Mercier,Person|Actor
http://www.wikidata.org/entity/Q51491,Michael Curtiz,Person|Director
http://www.wikidata.org/entity/Q103876,Peter O'Toole,Person|Actor
http://www.wikidata.org/entity/Q189407,Gloria Stuart,Person|Actor
http://www.wikidata.org/entity/Q247064,Bill Macy,Person|Actor
http://www.wikidata.org/entity/Q257277,Lana Clarkson,Person|Actor
http://www.wikidata.org/entity/Q329849,Adolph Green,Person|Actor
http://www.wikidata.org/entity/Q434500,Lainie Kazan,Person|Actor
http://www.wikidata.org/entity/Q493340,Cameron Mitchell,Person|Actor
http://www.wikidata.org/entity/Q810028,Basil Hoffman,Person|Actor
http://www.wikidata.org/entity/Q958791,George Wyner,Person|Actor
http://www.wikidata.org/entity/Q1366440,Mark Linn-Baker,Person|Actor
http://www.wikidata.org/entity/Q1519638,Selma Diamond,Person|Actor
http://www.wikidata.org/entity/Q1706646,Joseph Bologna,Person|Actor
http://www.wikidata.org/entity/Q3049599,Cady McClain,Person|Actor
http://www.wikidata.org/entity/Q72267,Cecil B. DeMille,Person|Director|Actor
http://www.wikidata.org/entity/Q78508,Erich von Stroheim,Person|Actor
http://www.wikidata.org/entity/Q103949,Buster Keaton,Person|Director|Actor
http://www.wikidata.org/entity/Q229232,Gloria Swanson,Person|Actor
http://www.wikidata.org/entity/Q259453,Nancy Olson,Person|Actor
http://www.wikidata.org/entity/Q271324,Hedda Hopper,Person|Actor
http://www.wikidata.org/entity/Q443121,Yvette Vickers,Person|Actor
http://www.wikidata.org/entity/Q526861,Ray Evans,Person|Actor
http://www.wikidata.org/entity/Q633967,Archie R. Dalzell,Person|Actor
http://www.wikidata.org/entity/Q947044,Jay Livingston,Person|Actor
http://www.wikidata.org/entity/Q1282757,Eddie Dew,Person|Actor
http://www.wikidata.org/entity/Q1287651,Jack Webb,Person|Actor
http://www.wikidata.org/entity/Q1372180,Henry Wilcoxon,Person|Actor
http://www.wikidata.org/entity/Q1562547,H. B. Warner,Person|Actor
http://www.wikidata.org/entity/Q2004176,Gertrude Astor,Person|Actor
http://www.wikidata.org/entity/Q2054936,E. Mason Hopper,Person|Actor
http://www.wikidata.org/entity/Q2484213,Fred Clark,Person|Actor
http://www.wikidata.org/entity/Q3189043,Julia Faye,Person|Actor
http://www.wikidata.org/entity/Q3257528,Lloyd Gough,Person|Actor
http://www.wikidata.org/entity/Q18645982,Bert Moorhouse,Person|Actor
http://www.wikidata.org/entity/Q18811091,Fred Aldrich,Person|Actor
http://www.wikidata.org/entity/Q47087,Arthur C. Clarke,Person|Actor
http://www.wikidata.org/entity/Q276175,Vivian Kubrick,Person|Actor
http://www.wikidata.org/entity/Q439778,Margaret Tyzack,Person|Actor
http://www.wikidata.org/entity/Q557268,Douglas Rain,Person|Actor
http://www.wikidata.org/entity/Q634574,Robert Beatty,Person|Actor
http://www.wikidata.org/entity/Q640929,Gary Lockwood,Person|Actor
http://www.wikidata.org/entity/Q692979,Keir Dullea,Person|Actor
http://www.wikidata.org/entity/Q706134,Ed Bishop,Person|Actor
http://www.wikidata.org/entity/Q967062,Leonard Rossiter,Person|Actor
http://www.wikidata.org/entity/Q982722,Kenneth Kendall,Person|Actor
http://www.wikidata.org/entity/Q1280682,John Ashley,Person|Actor
http://www.wikidata.org/entity/Q1560227,Peter Schiff,Person|Actor
http://www.wikidata.org/entity/Q1754108,William Sylvester,Person|Actor
http://www.wikidata.org/entity/Q2850388,Ann Gillis,Person|Actor
http://www.wikidata.org/entity/Q3476778,Sean Sullivan,Person|Actor
http://www.wikidata.org/entity/Q4706700,Alan Gifford,Person|Actor
http://www.wikidata.org/entity/Q5218578,Daniel Richter,Person|Actor
http://www.wikidata.org/entity/Q7704327,Terry Duggan,Person|Actor
http://www.wikidata.org/entity/Q16019601,Bill Weston,Person|Actor
http://www.wikidata.org/entity/Q24829,Orson Welles,Person|Director|Actor
http://www.wikidata.org/entity/Q221874,Dorothy Comingore,Person|Actor
http://www.wikidata.org/entity/Q231221,Agnes Moorehead,Person|Actor
http://www.wikidata.org/entity/Q346280,Alan Ladd,Person|Actor
http://www.wikidata.org/entity/Q456375,Ruth Warrick,Person|Actor
http://www.wikidata.org/entity/Q600233,Everett Sloane,Person|Actor
http://www.wikidata.org/entity/Q925872,William Alland,Person|Actor
http://www.wikidata.org/entity/Q1385381,Paul Stewart,Person|Actor
http://www.wikidata.org/entity/Q1387120,Gus Schilling,Person|Actor
http://www.wikidata.org/entity/Q1550341,Ray Collins,Person|Actor
http://www.wikidata.org/entity/Q2464819,Philip Van Zandt,Person|Actor
http://www.wikidata.org/entity/Q2958529,Charles Bennett,Person|Actor
http://www.wikidata.org/entity/Q3057498,Erskine Sanford,Person|Actor
http://www.wikidata.org/entity/Q3127914,Harry Shannon,Person|Actor
http://www.wikidata.org/entity/Q3490635,Sonny Bupp,Person|Actor
http://www.wikidata.org/entity/Q5421985,Walter Sande,Person|Actor
http://www.wikidata.org/entity/Q7360500,Roland Winters,Person|Actor
http://www.wikidata.org/entity/Q28998,Reinhold Schünzel,Person|Actor
http://www.wikidata.org/entity/Q181774,Ray Milland,Person|Actor
http://www.wikidata.org/entity/Q1675623,Ivan Triesault,Person|Actor
http://www.wikidata.org/entity/Q2926439,Bruce Lester,Person|Actor
http://www.wikidata.org/entity/Q55245,Laurence Olivier,Person|Actor
http://www.wikidata.org/entity/Q95076,Joan Fontaine,Person|Actor
http://www.wikidata.org/entity/Q230415,Judith Anderson,Person|Actor
http://www.wikidata.org/entity/Q296491,George Sanders,Person|Actor
http://www.wikidata.org/entity/Q457861,Florence Bates,Person|Actor
http://www.wikidata.org/entity/Q530562,Billy Bevan,Person|Actor
http://www.wikidata.org/entity/Q552813,C. Aubrey Smith,Person|Actor
http://www.wikidata.org/entity/Q728050,Nigel Bruce,Person|Actor
http://www.wikidata.org/entity/Q1444608,Melville Cooper,Person|Actor
http://www.wikidata.org/entity/Q1803090,Reginald Denny,Person|Actor
http://www.wikidata.org/entity/Q3077698,Forrester Harvey,Person|Actor
http://www.wikidata.org/entity/Q3267394,Lumsden Hare,Person|Actor
http://www.wikidata.org/entity/Q16064063,Edward Fielding,Person|Actor
http://www.wikidata.org/entity/Q71206,Bette Davis,Person|Actor
http://www.wikidata.org/entity/Q204750,Barbara Bates,Person|Actor
http://www.wikidata.org/entity/Q212957,Celeste Holm,Person|Actor
http://www.wikidata.org/entity/Q228906,Anne Baxter,Person|Actor
http://www.wikidata.org/entity/Q562339,Gary Merrill,Person|Actor
http://www.wikidata.org/entity/Q945494,Craig Hill,Person|Actor
http://www.wikidata.org/entity/Q1361039,Gregory Ratoff,Person|Actor
http://www.wikidata.org/entity/Q1667630,Steven Geray,Person|Actor
http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz,Person|Director
http://www.wikidata.org/entity/Q260318,Joan Leslie,Person|Actor
http://www.wikidata.org/entity/Q344750,Edmund Gwenn,Person|Actor
http://www.wikidata.org/entity/Q346833,Ian Wolfe,Person|Actor
http://www.wikidata.org/entity/Q436784,Joel McCrea,Person|Actor
http://www.wikidata.org/entity/Q963194,Jimmy Finlayson,Person|Actor
http://www.wikidata.org/entity/Q1066372,Charles Wagenheim,Person|Actor
http://www.wikidata.org/entity/Q1273317,Herbert Marshall,Person|Actor
http://www.wikidata.org/entity/Q1344901,Holmes Herbert,Person|Actor
http://www.wikidata.org/entity/Q1749423,Maurice Costello,Person|Actor
http://www.wikidata.org/entity/Q2959307,Charles Halton,Person|Actor
http://www.wikidata.org/entity/Q3719476,Edmund Mortimer,Person|Actor
http://www.wikidata.org/entity/Q3830310,Leonard Mudie,Person|Actor
http://www.wikidata.org/entity/Q5445381,Ferris Taylor,Person|Actor
http://www.wikidata.org/entity/Q16223225,Frances Carson,Person|Actor
http://www.wikidata.org/entity/Q104146,Deborah Kerr,Person|Actor
http://www.wikidata.org/entity/Q264713,Cathleen Nesbitt,Person|Actor
http://www.wikidata.org/entity/Q288547,Matt Moore,Person|Actor
http://www.wikidata.org/entity/Q439216,Neva Patterson,Person|Actor
http://www.wikidata.org/entity/Q443110,Minta Durfee,Person|Actor
http://www.wikidata.org/entity/Q1379341,Richard Denning,Person|Actor
http://www.wikidata.org/entity/Q3037157,Dorothy Adams,Person|Actor
http://www.wikidata.org/entity/Q21091666,Charles Watts,Person|Actor
http://www.wikidata.org/entity/Q332530,Leo McCarey,Person|Director
http://www.wikidata.org/entity/Q49492,Michael Chekhov,Person|Actor
http://www.wikidata.org/entity/Q265422,Jean Acker,Person|Actor
http://www.wikidata.org/entity/Q283335,Rhonda Fleming,Person|Actor
http://www.wikidata.org/entity/Q353142,Addison Richards,Person|Actor
http://www.wikidata.org/entity/Q359446,Regis Toomey,Person|Actor
http://www.wikidata.org/entity/Q450109,Victor Kilian,Person|Actor
http://www.wikidata.org/entity/Q1704485,Wallace Ford,Person|Actor
http://www.wikidata.org/entity/Q2864516,Art Baker,Person|Actor
http://www.wikidata.org/entity/Q3181436,John Emery,Person|Actor
http://www.wikidata.org/entity/Q6120245,Jacqueline deWit,Person|Actor
http://www.wikidata.org/entity/Q15999120,Bill Goodwin,Person|Actor
http://www.wikidata.org/entity/Q292227,Brigitte Auber,Person|Actor
http://www.wikidata.org/entity/Q2064625,Roland Lesaffre,Person|Actor
http://www.wikidata.org/entity/Q2373976,Dominique Davray,Person|Actor
http://www.wikidata.org/entity/Q3086867,Fred Kelsey,Person|Actor
http://www.wikidata.org/entity/Q3103730,Georgette Anys,Person|Actor
http://www.wikidata.org/entity/Q3123799,Gérard Buhr,Person|Actor
http://www.wikidata.org/entity/Q3172585,Jean Hébey,Person|Actor
http://www.wikidata.org/entity/Q3173436,Jean Martinelli,Person|Actor
http://www.wikidata.org/entity/Q3425870,René Blancard,Person|Actor
http://www.wikidata.org/entity/Q71275,Spencer Tracy,Person|Actor
http://www.wikidata.org/entity/Q128944,Joan Bennett,Person|Actor
http://www.wikidata.org/entity/Q430625,Taylor Holmes,Person|Actor
http://www.wikidata.org/entity/Q558149,Don Taylor,Person|Director|Actor
http://www.wikidata.org/entity/Q1252512,Douglas Spencer,Person|Actor
http://www.wikidata.org/entity/Q1443899,Frank Orth,Person|Actor
http://www.wikidata.org/entity/Q3381108,Philo McCullough,Person|Actor
http://www.wikidata.org/entity/Q3430461,Richard Alexander,Person|Actor
http://www.wikidata.org/entity/Q5438899,Fay Baker,Person|Actor
http://www.wikidata.org/entity/Q10577372,Marietta Canty,Person|Actor
http://www.wikidata.org/entity/Q109516,Lotte Stein,Person|Actor
http://www.wikidata.org/entity/Q164487,Ava Gardner,Person|Actor
http://www.wikidata.org/entity/Q168355,Don Beddoe,Person|Actor
http://www.wikidata.org/entity/Q607089,Roy Engel,Person|Actor
http://www.wikidata.org/entity/Q955098,James Mitchell,Person|Actor
http://www.wikidata.org/entity/Q1291104,Nanette Fabray,Person|Actor
http://www.wikidata.org/entity/Q1406523,Robert Burton,Person|Actor
http://www.wikidata.org/entity/Q2157306,Robert Gist,Person|Actor
http://www.wikidata.org/entity/Q2476429,Jack Buchanan,Person|Actor
http://www.wikidata.org/entity/Q3181961,John Lupton,Person|Actor
http://www.wikidata.org/entity/Q3500809,Stuart Holmes,Person|Actor
http://www.wikidata.org/entity/Q3526153,Thurston Hall,Person|Actor
http://www.wikidata.org/entity/Q5443,Greta Garbo,Person|Actor
http://www.wikidata.org/entity/Q34529,Bela Lugosi,Person|Actor
http://www.wikidata.org/entity/Q43883,George Tobias,Person|Actor
http://www.wikidata.org/entity/Q51562,Ernst Lubitsch,Person|Director|Actor
http://www.wikidata.org/entity/Q67543,Sig Ruman,Person|Actor
http://www.wikidata.org/entity/Q92133,Felix Bressart,Person|Actor
http://www.wikidata.org/entity/Q312084,Melvyn Douglas,Person|Actor
http://www.wikidata.org/entity/Q447559,Ina Claire,Person|Actor
http://www.wikidata.org/entity/Q975586,Mary Forbes,Person|Actor
http://www.wikidata.org/entity/Q1294814,Edwin Maxwell,Person|Actor
http://www.wikidata.org/entity/Q1302593,Richard Carle,Person|Actor
http://www.wikidata.org/entity/Q1307857,Frank Reicher,Person|Actor
http://www.wikidata.org/entity/Q1809184,Lawrence Grant,Person|Actor
http://www.wikidata.org/entity/Q4792672,Armand Kaliz,Person|Actor
http://www.wikidata.org/entity/Q7160703,Peggy Moran,Person|Actor
http://www.wikidata.org/entity/Q7680828,Tamara Shayne,Person|Actor
http://www.wikidata.org/entity/Q506081,John Waters,Person|Director
http://www.wikidata.org/entity/Q106001,Maurice Chevalier,Person|Actor
http://www.wikidata.org/entity/Q1951075,Moustache,Person|Actor
http://www.wikidata.org/entity/Q3173814,Jean Ozenne,Person|Actor
http://www.wikidata.org/entity/Q3554393,Van Doude,Person|Actor
http://www.wikidata.org/entity/Q206113,Patric Knowles,Person|Actor
http://www.wikidata.org/entity/Q249968,Lester Matthews,Person|Actor
http://www.wikidata.org/entity/Q336865,Basil Rathbone,Person|Actor
http://www.wikidata.org/entity/Q434901,Lionel Belmore,Person|Actor
http://www.wikidata.org/entity/Q448534,Una O'Connor,Person|Actor
http://www.wikidata.org/entity/Q555672,Robert Warwick,Person|Actor
http://www.wikidata.org/entity/Q911472,Eugene Pallette,Person|Actor
http://www.wikidata.org/entity/Q960510,Montagu Love,Person|Actor
http://www.wikidata.org/entity/Q975153,Herbert Mundin,Person|Actor
http://www.wikidata.org/entity/Q1373430,Ivan Simpson,Person|Actor
http://www.wikidata.org/entity/Q1631833,Howard Hill,Person|Actor
http://www.wikidata.org/entity/Q1701859,John Sutton,Person|Actor
http://www.wikidata.org/entity/Q3229695,Leonard Willey,Person|Actor
http://www.wikidata.org/entity/Q5182696,Crauford Kent,Person|Actor
http://www.wikidata.org/entity/Q5487056,Frank Hagney,Person|Actor
http://www.wikidata.org/entity/Q7308864,Reginald Sheffield,Person|Actor
http://www.wikidata.org/entity/Q16222684,Charles Irwin,Person|Actor
http://www.wikidata.org/entity/Q2092903,William Keighley,Person|Director
http://www.wikidata.org/entity/Q40475,Joan Crawford,Person|Actor
http://www.wikidata.org/entity/Q95019,Norma Shearer,Person|Actor
http://www.wikidata.org/entity/Q95050,Paulette Goddard,Person|Actor
http://www.wikidata.org/entity/Q233854,Rosalind Russell,Person|Actor
http://www.wikidata.org/entity/Q254571,Margaret Dumont,Person|Actor
http://www.wikidata.org/entity/Q267829,Lucile Watson,Person|Actor
http://www.wikidata.org/entity/Q273118,Virginia Grey,Person|Actor
http://www.wikidata.org/entity/Q273814,Blossom Rock,Person|Actor
http://www.wikidata.org/entity/Q274222,Dorothy Sebastian,Person|Actor
http://www.wikidata.org/entity/Q325781,Betty Blythe,Person|Actor
http://www.wikidata.org/entity/Q391663,Mary Boland,Person|Actor
http://www.wikidata.org/entity/Q405036,Aileen Pringle,Person|Actor
http://www.wikidata.org/entity/Q450862,Lilian Bond,Person|Actor
http://www.wikidata.org/entity/Q521433,Mary Beth Hughes,Person|Actor
http://www.wikidata.org/entity/Q1284473,Cora Witherspoon,Person|Actor
http://www.wikidata.org/entity/Q1793030,Natalie Moorhead,Person|Actor
http://www.wikidata.org/entity/Q2070099,Flora Finch,Person|Actor
http://www.wikidata.org/entity/Q3037377,Dot Farley,Person|Actor
http://www.wikidata.org/entity/Q3058964,Esther Dale,Person|Actor
http://www.wikidata.org/entity/Q3112993,Grace Hayle,Person|Actor
http://www.wikidata.org/entity/Q3187976,Judith Allen,Person|Actor
http://www.wikidata.org/entity/Q3302871,May Beatty,Person|Actor
http://www.wikidata.org/entity/Q3523796,Theresa Harris,Person|Actor
http://www.wikidata.org/entity/Q5044383,Carol Hughes,Person|Actor
http://www.wikidata.org/entity/Q5258098,Dennie Moore,Person|Actor
http://www.wikidata.org/entity/Q5607654,Greta Meyer,Person|Actor
http://www.wikidata.org/entity/Q7188613,Phyllis Povah,Person|Actor
http://www.wikidata.org/entity/Q219640,Vincent Price,Person|Actor
http://www.wikidata.org/entity/Q230555,Gene Tierney,Person|Actor
http://www.wikidata.org/entity/Q365633,Dana Andrews,Person|Actor
http://www.wikidata.org/entity/Q468661,Cara Williams,Person|Actor
http://www.wikidata.org/entity/Q560592,Clifton Webb,Person|Actor
http://www.wikidata.org/entity/Q638925,Cyril Ring,Person|Actor
http://www.wikidata.org/entity/Q975874,Kathleen Howard,Person|Actor
http://www.wikidata.org/entity/Q1308174,James Flavin,Person|Actor
http://www.wikidata.org/entity/Q1804811,Lane Chandler,Person|Actor
http://www.wikidata.org/entity/Q2526263,Kay Linaker,Person|Actor
http://www.wikidata.org/entity/Q3115403,Grant Mitchell,Person|Actor
http://www.wikidata.org/entity/Q3568616,William Forrest,Person|Actor
http://www.wikidata.org/entity/Q52997,Otto Preminger,Person|Director|Actor
http://www.wikidata.org/entity/Q309989,Tyrone Power,Person|Actor
http://www.wikidata.org/entity/Q381638,Chrispin Martin,Person|Actor
http://www.wikidata.org/entity/Q3101856,George Regas,Person|Actor
http://www.wikidata.org/entity/Q3496795,Stanley Andrews,Person|Actor
http://www.wikidata.org/entity/Q5495851,Fred Malatesta,Person|Actor
http://www.wikidata.org/entity/Q6153188,Janet Beecher,Person|Actor
http://www.wikidata.org/entity/Q85118,Vanessa Brown,Person|Actor
http://www.wikidata.org/entity/Q180919,Natalie Wood,Person|Actor
http://www.wikidata.org/entity/Q275485,Victoria Horne,Person|Actor
http://www.wikidata.org/entity/Q445510,Edna Best,Person|Actor
http://www.wikidata.org/entity/Q460474,Anna Lee,Person|Actor
http://www.wikidata.org/entity/Q1486368,Robert Coote,Person|Actor
